material,Ni,Cr,Co,Mo,W,Al,Ti,Nb,Ta,Fe,C,B,Zr,Hf,temperature_C,stress_MPa,test_env,process_type,solution_temp_C,solution_time_h,aging_temp_C,aging_time_h,gamma_prime_frac,gamma_prime_size_nm,grain_size_um,carbide_frac,creep_time_h
IN738,44.41510226092303,4.350879145293469,2.054065798822708,4.489426449761129,1.6180284995918666,1.2462645627095972,21.911211813870054,5.332972677435395,3.971917367278493,1.6847767108936291,0.19348303973807693,0.12109154853760565,3.1006309918102297,5.5101491333347,750,437.5,air,forged,1000,2.0,650,2,0.214,185.9,73.35,0.0462,37.006
IN100,24.628612951557287,7.947770802922773,0.1470519928586978,1.9762081678832453,1.1703853646409885,2.5644415032037644,0.3249577030667971,13.330539064180977,1.0927639909582436,11.051185041324283,2.4002903050800026,18.318895098092337,3.492984213200985,11.553913801029594,850,364.9,air,cast,1000,6.0,760,2,0.549,91.4,20.6,0.0311,13.707
CM247LC,49.3319969597788,4.20568378338493,4.032959563609173,0.8184714624998097,0.004249220905108285,8.938646577429845,0.4930680696447496,5.405315340589329,13.23795579351818,1.2590055111233667,5.888047996144038,0.44098519585236,4.980358435632834,0.9632560898874681,800,185.2,air,forged,980,2.0,740,16,0.162,28.2,108.97,0.0363,152.328
Rene88DT,45.650552408556344,2.2716194936336187,3.9450624946944783,5.798064905928828,1.1906124865421297,8.577258006889128,2.284411966481778,6.881426759383446,1.0920406782725065,7.384119268931041,0.8694013690967691,3.511062861043577,1.7996477376498023,8.744719562896542,750,480.6,air,powder,980,2.0,700,4,0.399,64.3,61.62,0.0452,28.988
CM247LC,55.566556678249704,1.0580110885712786,4.60308293268646,0.44412088118528775,2.4034211547565616,6.044091742433838,5.210667579530075,4.741015329783093,1.6062785477973403,2.297167570742305,0.5255555953462172,6.14126553267615,3.3909519520515143,5.967813414190178,700,269.3,air,powder,1100,1.0,700,16,0.169,111.0,21.95,0.0061,103.796
IN939,41.430794102314294,1.881654360266492,1.9515946784500229,0.12511818264688312,2.0010834400049604,7.801306950553771,10.918904120940338,3.5034865020469095,2.91639104439908,0.15021013021092555,10.140386685519816,0.0628268699702691,13.89319895995105,3.2230439727251725,650,134.5,air,single_crystal,1040,4.0,740,8,0.519,189.2,111.5,0.0578,932.257
IN939,57.7168594230834,4.324979663847707,3.9537103006286047,1.2295613695372714,2.78186042097154,5.245759876386083,6.44980532940279,0.0035612755763477356,13.717868605539499,0.8926845310307534,1.321111924420563,1.5186859449831913,0.19146278430366814,0.6520885502885836,750,126.1,air,forged,1120,0.5,650,2,0.205,38.7,16.4,0.0508,727.292
Rene88DT,59.58685828332303,2.5074364732964782,0.8112463884083284,0.7493374196413765,8.416809163780353,12.767539902323474,1.9666987767934125,0.13993071869734708,1.6715946845656373,0.3852379959389991,0.7227228901279185,3.7398908659803642,1.7300534233322846,4.804643013790995,700,352.0,air,forged,1120,2.0,740,4,0.223,206.0,86.65,0.0233,109.819
IN100,45.438936677668565,2.154809115842565,2.3833166054250032,5.839142728701739,2.697832294170216,8.724643264191597,12.950289689924613,1.8382683870502359,3.6934923179511316,0.4484977544713094,1.004601477748781,2.395651744360071,1.0369183034660396,9.393599639028112,850,263.8,air,forged,1000,4.0,780,1,0.347,249.3,91.52,0.0437,71.696
Rene80,50.30516678332635,2.420964255960676,3.704559855642897,4.686079047020727,1.922650050338725,8.093918832420105,3.3440219003180074,2.304558750210835,0.2770853758702149,2.4875427863305357,6.842323281251537,3.7948378047753293,7.104504762307832,2.7117865142262403,700,119.7,air,cast,1120,2.0,700,2,0.344,200.2,139.62,0.0457,321.306
IN738,62.65571968219705,1.6345839392713089,3.1910380530003604,2.548467455452771,2.4639053164986606,1.2266300259927732,0.6834914992280348,1.0210164047576942,0.2653655250698717,1.029393432833053,0.04309224175060564,4.600691620448632,1.7731378236260438,16.863466979873138,850,391.0,air,forged,1065,4.0,740,16,0.34,126.3,23.5,0.051,15.765
IN100,35.861220616862965,2.274409500766855,2.3737373742769257,0.04548655931038835,9.79488265505614,0.17427075406325676,15.093989256805425,11.931469837947194,4.109727718477251,4.203703310760172,5.684471036389633,2.623225177028076,5.583942692469268,0.24546350978644696,750,415.7,air,forged,1000,4.0,650,4,0.337,148.5,98.35,0.0113,24.092
Rene80,45.634174797301974,10.540366044575725,0.5326602637559499,8.333591675296665,1.136038465895781,2.4139663083617466,1.8341728889952367,2.4624906015270143,0.7858529842690756,3.3742252459147046,7.79427663568531,2.8068793230429665,3.250087202685702,9.101217562692153,700,384.7,air,single_crystal,1120,8.0,760,2,0.206,16.4,57.73,0.0422,41.832
IN100,35.68915431486699,3.1020524906928197,1.3710319930589074,9.947876017608342,3.9587078772654896,1.149905424749762,1.4423897081383086,7.477412898057935,0.20772631747480003,22.267629587113788,0.6425828216783248,7.315205152425455,2.310337745191279,3.1179876516777894,850,164.9,inert,forged,1100,2.0,780,1,0.267,64.2,60.72,0.002,73.303
IN718,53.09627098817793,0.2984809782039481,0.013875600953444799,1.6576595928024958,6.737901618391887,0.7632108431743964,0.7130151499939897,3.124724129331219,6.161697141908625,7.35065040544816,1.1604948627139862,0.48963632216504877,16.649361679939496,1.7830206867953582,800,369.7,air,single_crystal,1120,2.0,650,1,0.347,226.3,75.77,0.0069,32.226
IN738,53.53889821393513,8.198280986726827,6.095925073700334,0.761320515693535,7.101079123275062,6.037129352145647,3.7386950956215967,1.6932231840235303,1.2536023231610256,0.5351261708503005,2.934755994966079,3.623314556050925,1.8330735303122168,2.6555758795378046,750,84.5,inert,forged,980,2.0,720,24,0.386,20.1,35.83,0.0466,807.091
IN100,52.709801609982485,0.6435545410237863,1.7265479485123665,0.545787705747167,3.5251973462294077,4.691586806556498,9.658694633290178,1.1752290429828167,10.7838206085248,0.23491878821585496,3.320930014857947,0.21147225919693688,8.059878039334231,2.712580655545516,900,208.1,air,forged,1100,2.0,720,16,0.177,227.6,69.72,0.0488,40.696
IN718,39.3415411696233,11.566916519848421,1.0577189160112297,0.2555648084019902,13.708041561685725,2.456161705784577,0.896705933421374,4.1038685272277595,5.9226546774716375,0.20429322668623723,2.087325702902376,0.2165631539689417,3.541038465787917,14.641605631178505,650,247.5,vacuum,cast,1100,0.5,740,8,0.401,41.6,103.34,0.0355,58.304
IN100,32.11278926850012,7.137716167103292,6.62904214672748,6.222855824624518,1.1264567828393517,1.1941193466814417,5.873375387266351,1.250090060704271,2.9094973475697334,7.675038593433113,7.720327350435402,3.042191225262517,7.916193806244494,9.190306692607916,750,430.8,air,cast,1100,4.0,650,16,0.512,46.3,69.11,0.0349,11.133
Alloy X,50.01025245222339,1.317409004683188,1.6267877641307857,1.9208451599251448,0.6310022105973213,1.6208281623672753,1.194424780352564,3.0865889727869473,12.145396032120075,0.5606050434460311,6.471777870337096,5.905507074401192,0.511342255285597,12.99723321734339,850,244.0,air,forged,1065,2.0,650,4,0.429,56.2,7.33,0.045,40.818
IN100,28.063976286513782,1.7439640905420526,6.931105585040258,0.2374970660124095,10.719216251805248,3.484495585390847,5.934358262290094,1.4655542741281928,6.624933305488683,8.671220161283525,3.7566979571749384,5.636108109501006,3.571758197436852,13.15911486739213,850,84.7,air,cast,1065,2.0,700,16,0.092,202.9,39.42,0.0544,174.44
Rene80,54.185770816153465,7.662787943813114,6.716428401743009,2.1962073386347756,1.086593099152677,2.1651460372917337,7.272157116357316,1.073379638410722,3.088696039424092,6.816890040736818,1.8124695969222775,4.271197102280424,1.1713676857083415,0.48090914337122714,750,228.0,air,forged,1120,2.0,760,4,0.285,127.4,53.37,0.0253,126.203
Rene88DT,37.38279453911209,7.752701506815583,1.707099015795541,14.502277275718086,15.646967516457183,1.2535462584926378,0.1679203743106894,4.900155825962258,2.406474026936538,0.4261965315071176,4.933763424323051,0.127104390000288,8.193992525645632,0.599006788923311,700,289.5,inert,single_crystal,1000,4.0,780,24,0.268,49.1,53.85,0.0069,152.751
IN939,42.729623874059506,0.8312593373029722,13.879156447402737,5.083667349639816,6.954813327296161,2.1810895991492005,1.763937144071319,1.1497494276407167,2.8191269575599356,3.453397600221332,4.298829433849419,1.2788939496505451,12.775955190377733,0.8005003617786003,900,478.6,air,powder,1120,2.0,650,24,0.218,176.4,13.07,0.0503,4.771
MarM247,31.25235475637448,5.820315441102282,3.9373107829749787,3.6888685998164092,9.08289339736037,7.971149758255431,12.331438925943997,1.979951312034291,6.473468673725634,6.057318609617177,3.177666451432352,4.582118153787505,2.5921409508538202,1.0530041867212845,750,475.2,air,powder,1120,2.0,780,24,0.296,236.1,67.99,0.0205,35.242
Rene88DT,31.836004056929802,0.39648260925565687,4.085779853264908,3.8435584080146774,10.695365215361686,4.651387806799976,0.19005004982967827,7.667127292384329,7.059544626386227,2.0828163115922607,3.134573861952332,13.273391776658846,2.7021237858035363,8.381794345766096,750,156.0,air,cast,1120,8.0,740,8,0.27,149.5,104.1,0.008,92.735
Alloy X,50.77214333148851,12.837251243218258,1.4221267215958013,0.14029232639721914,4.6651257347992585,2.6781099094527345,0.6391971664041578,1.9721351008034071,3.916211175002937,4.249693092257608,1.999649908648624,1.0516946052952518,10.511993502462055,3.1443761821741854,800,157.8,inert,forged,980,4.0,700,24,0.053,38.2,8.25,0.0369,105.017
CM247LC,40.56992539076404,2.283160945649809,9.110698125334835,1.9236119841531656,1.30679684715079,5.234828001702779,2.3755903398826757,6.876220962899115,0.8704978236030678,7.3808062012276965,2.3105289033225187,0.001685340339434934,0.9416171541604583,18.814031979809613,900,148.6,air,forged,1100,2.0,780,16,0.168,27.9,112.89,0.0347,119.535
Alloy X,38.086191603255216,4.166574073605165,15.712859732975277,2.0779512640221682,5.081918423175432,0.29160340045352984,2.2414931552425377,14.744482749358632,3.4396660967376076,1.5081633768842981,0.5692295345092497,5.40084401999075,4.59870875801588,2.0803138117742597,650,411.3,air,single_crystal,1040,2.0,780,1,0.157,202.0,143.31,0.0285,81.98
IN718,47.34306857383619,0.09389745548421458,1.5139050013800424,10.618766942200628,1.6185799162080148,1.2156540006628034,3.1951922199697536,7.260482036361281,0.45526032921189713,11.98158245264149,6.628820275989495,0.8362939608458633,5.205791217595315,2.0327056176130207,850,82.5,air,cast,1000,2.0,780,4,0.225,162.1,2.39,0.0516,656.576
IN718,62.79901455071746,0.5860303440347084,2.361915046430166,2.837593899647248,2.042949639506674,1.9528453564458446,0.23230895848744787,5.006253888426597,2.4799076844678267,0.937544305081125,7.326164580695788,7.020321136551138,2.8832702318491514,1.5338803776588372,800,133.4,air,forged,1000,6.0,780,4,0.137,231.8,29.86,0.0163,237.646
Rene80,42.29332061497375,1.734579193962071,1.3738078851185487,6.6917081846129145,0.2100577211428227,0.5081115358573511,0.03476046461254047,0.8470904718689141,0.36481353888259316,27.931769853778572,1.739297481241072,0.8249962211615487,1.4072383332993947,14.038448499487913,800,305.9,vacuum,forged,1100,6.0,780,1,0.084,143.6,81.98,0.0008,19.329
IN738,33.49977353676825,3.9910422608642624,3.240268886366973,1.8448815400879548,3.7684846638995837,3.0243780267016867,8.98298452667173,2.7154609531414686,6.8370884711264495,0.5413674942485971,1.6862396844358367,4.155714309905215,21.950782605050062,3.7615330407319387,850,184.0,vacuum,forged,1000,2.0,700,16,0.148,29.7,33.49,0.0194,46.954
MarM247,64.69128988664711,1.7722827361592253,0.8176190421552142,0.3630154645054267,2.193257019896269,1.0325558247815292,1.150514503136512,8.607713881565605,0.09607924523530666,4.910930831842397,2.871679647327616,4.250843779189056,4.979645070509962,2.262573067048786,950,118.8,air,powder,1100,6.0,740,8,0.477,109.9,114.93,0.0006,190.266
IN718,58.628566911845795,0.9455763002138243,0.454052526497027,10.081905720165064,1.9035095724406617,3.5426602424312628,1.9696003852954058,0.594313475100078,3.933994771317359,3.292014248515942,1.0029491700049293,2.6577086628680258,7.0473569360602655,3.945791077244333,750,231.1,air,forged,1000,1.0,780,2,0.449,169.6,47.51,0.0326,129.889
Alloy X,40.78643888080914,4.559834719090296,6.9658542121204645,9.035626009156001,5.695310995803575,0.9511672373935546,7.1112967214012,6.495122710147657,0.14200043604641277,3.046697017543429,2.3248789583855145,6.355711288821135,1.3982871150587208,5.1317736982229,700,195.2,inert,forged,1120,6.0,780,16,0.271,105.4,44.75,0.0227,90.009
IN738,49.57489685768156,14.699438680562734,3.526356157685321,5.848960067465327,0.33176474201548045,0.7514080764622952,5.266342675353135,0.08242273437467483,6.293726687789872,0.052078953305142624,3.9683167221103566,1.6842002974402193,3.505176480674146,4.4149108670797315,900,294.7,air,powder,980,2.0,740,24,0.489,249.9,1.14,0.0488,47.844
IN738,43.44182405902213,0.5585075602244755,0.3529075708742932,4.345992378427416,3.594757155206596,6.626857775503854,3.484640718759476,2.683608791627314,2.4816594017148828,0.1310285879357353,1.998489379421094,18.237107784777145,10.109381949023524,1.9532368874820607,850,491.3,inert,forged,1000,2.0,650,16,0.166,110.3,41.25,0.0479,10.695
IN738,51.35160666987899,0.06851043450837127,0.29274943083407307,2.6999984574861755,13.187269113875358,4.467247090558324,0.2780949538750731,0.7936925747583442,5.578227074019186,6.962628758230515,3.6352841742793163,3.909304002775138,0.10868288042674137,6.666704384494422,800,132.2,air,forged,1000,6.0,650,4,0.342,143.4,33.43,0.0261,142.587
Rene88DT,64.48229093870277,1.8283042991799743,7.5212531766748,1.475112762506602,0.25104536254378634,1.3694821242484168,1.2000388516387825,2.513194303706699,3.3056674533321813,4.332114808157675,3.9499351089666708,1.924861068776978,0.1805397820734541,5.666159959491218,800,236.5,vacuum,cast,1040,2.0,700,4,0.121,68.0,52.14,0.013,43.606
IN718,29.79768542535336,7.3859647359831175,10.48871037423445,3.674088847682445,0.7547192144196331,6.407720459720512,1.2410661064502986,3.130119646075423,0.361457071399895,9.383275591936286,0.7239241540406353,12.552655740970572,10.738891821599038,3.359720810134352,850,471.4,vacuum,powder,980,8.0,700,8,0.467,50.8,23.0,0.0253,10.93
IN718,33.86705682866959,4.45761580602253,7.4973118349717645,2.608202637529079,7.109508439558514,2.8640690187591575,13.055704822006437,3.074048326863973,2.8654636340707773,7.093668025654745,7.952550159357664,3.7305038600988722,0.9144979036596754,2.90979870277721,850,448.3,air,single_crystal,1120,1.0,760,24,0.115,166.6,89.6,0.0385,14.327
MarM247,70.94895510341074,0.19941362546969962,7.55171188746934,3.1373255751156,0.8674115385445066,1.5061258714029573,1.3070376353153543,2.9869295889016465,0.20943880218412028,0.6812172005190192,6.61044250876138,0.5614301861186882,1.0489261676992188,2.3836343090877303,900,245.6,inert,forged,980,2.0,700,8,0.066,153.3,36.57,0.0114,35.804
IN718,47.651234558358645,8.3018298235299,3.4133405193258888,8.979485839415473,5.544484898639394,0.6908591649699795,0.978506095902403,3.307066021025399,2.910582931406318,7.832853542963347,5.003504022690317,2.8276138165650306,1.0778008167601674,1.4808379484477396,800,373.6,air,single_crystal,980,4.0,740,8,0.187,16.0,124.93,0.0464,37.009
IN718,25.870399515537052,0.939891020297688,5.461145362055865,9.613504135447123,1.4982547433088393,3.3966257244720723,18.633474325459865,2.0356496613911026,4.54001008874997,0.47473023263982295,4.677919546791311,0.4716182512917794,16.070849763100995,6.315927629456522,750,116.9,vacuum,forged,1000,0.5,780,1,0.5,81.9,43.4,0.0198,422.073
MarM247,53.66601006126411,4.045887921495729,2.9600801765441997,1.9857466795127585,6.493898784401379,10.44154629604328,2.2965368784255427,8.908883164231927,2.9086830363158636,2.5683149897196036,2.0134637035614746,0.7801776615426156,0.012381366195366164,0.9183892807461345,800,379.3,inert,forged,1065,1.0,740,2,0.115,166.2,32.42,0.0559,33.286
IN718,27.54724386137464,27.187358651563553,2.971693540278913,4.14749066035888,0.987650071855687,0.3386959763838833,10.292518117092515,5.827304413170417,9.855454962794644,1.1189112794528424,5.845718785664974,2.016155926993888,1.7839091747980855,0.07989457821706798,800,488.6,air,cast,1000,0.5,760,2,0.215,205.9,9.46,0.0307,21.104
IN738,44.96414586020205,1.618673760581095,0.5437501225576576,18.63048278321722,1.6146509044342439,0.6108662810452488,0.97118228823494,3.8760823252872627,0.28954867289146446,8.677987691013158,14.248955801152608,1.239606479467981,2.6161465419353602,0.09792048797972563,800,305.7,air,forged,1100,8.0,720,24,0.208,88.4,111.25,0.0508,41.005
IN718,38.36186091275291,1.3394952032095688,6.135321907908932,3.1112134772059634,1.144743654032188,6.7534302149779055,4.812699363580884,11.310537037305561,0.7223839114638797,8.903251022582156,6.470553371760484,0.7062610174015341,6.860616409510821,3.367632496307217,800,289.4,air,forged,1040,6.0,720,8,0.451,167.1,76.72,0.037,49.361
IN738,45.34049680082825,0.4222158366255667,2.8467475682739347,1.3306292652062752,8.688436565658204,1.1072300013829965,9.055685574042101,6.4081158437120145,0.8716374974765151,4.499553002308971,15.00612647400378,0.8052855531185109,1.5873498529976011,2.030490164365287,750,158.7,vacuum,powder,980,2.0,740,4,0.261,77.3,17.95,0.0333,164.484
CM247LC,30.716281177592574,0.7587963175387978,8.352124303222311,4.934993804467816,0.3600741760765089,4.246013727273464,4.287410366558909,12.650483761532378,0.012233350851157974,1.152108162989252,10.627089831046709,10.877873701780247,5.155701669771696,5.86881564929818,800,346.2,vacuum,powder,1100,1.0,720,2,0.356,177.2,33.98,0.0409,26.16
IN718,29.394889027048592,2.9993867808461077,1.0954058490974803,0.8314114711351333,6.912557622815417,0.6032523662436474,2.6294851438471927,11.601780790245982,0.8549109831028224,15.870014067536292,21.47868047480026,3.3727142326131956,0.7755402229745099,1.5799709676933626,850,328.0,air,single_crystal,1120,1.0,720,16,0.252,179.0,149.81,0.0487,22.752
IN100,28.23899599267045,19.569154818040165,0.909087877324787,7.217291572593684,0.0022408312047174947,4.951510343330836,13.521534225093685,1.8542912499567026,1.1205571760613056,5.758788005376094,6.808574086768362,6.360623191805121,2.1004140469174355,1.5869365828566893,850,353.8,vacuum,forged,1100,2.0,760,1,0.326,45.6,121.1,0.0387,40.583
IN100,39.00774947123318,13.072337054612456,3.1116315268174843,9.530251757578968,3.0650063714819678,2.8117543266429306,0.8680139126298358,2.829624600168526,3.924628303307291,0.1158732819265784,2.989254583238389,7.739566397907328,5.801338499779854,5.132969912675189,800,91.0,air,forged,1065,8.0,780,4,0.081,171.3,53.13,0.0478,393.581
IN718,52.38419260536852,1.3809898439403403,0.5167938996900922,7.7105377649323446,2.245097329863377,7.425863516401616,3.1102785199755343,3.956762791291447,5.754507107412328,3.79757337012036,1.7909079260836278,2.5431467561737864,5.732662699222899,1.6506858695237314,750,310.5,air,forged,980,4.0,700,1,0.237,93.4,81.84,0.0114,46.776
Alloy X,45.707116100258105,0.43456219248720684,10.629228017972004,0.4123852335947641,4.513628944133503,2.3030540745027266,2.247638495055341,4.916794743716209,0.3000559369213898,3.8913112433338957,6.387961607076652,7.610423765465048,0.8077848588137726,9.838054786669389,800,329.9,air,forged,1000,2.0,700,16,0.478,55.6,62.99,0.0167,44.067
IN738,51.87112059219577,3.2625689824747215,10.50167515793761,9.615605628761308,2.48360451603463,1.340078984177682,2.086764164287919,2.049711283621432,1.41240812126864,1.306628994998673,8.245560741404475,0.30255436619864173,4.729081300715381,0.7926371659231058,850,167.2,air,single_crystal,980,2.0,720,2,0.396,132.6,6.42,0.0138,280.79
IN718,45.73245713276131,0.2705756819729054,1.3404535748213087,6.231394469819175,9.213779470846502,1.0667461333929265,2.6529143605032375,2.707064959528315,8.809745328285999,6.1292148802804185,3.065569808693668,4.732346315445103,8.006908724292161,0.04082915935695141,800,167.5,air,cast,1040,8.0,650,1,0.541,121.3,117.02,0.0479,184.039
IN718,54.771490787369274,3.4445903953077885,3.3193520148958466,1.8807041179128445,3.2348029825228233,4.688235775207139,2.3848148782660514,5.511077657954485,8.691311759262616,0.7395303920117194,2.643337679762176,2.307245972080013,5.1182611552719965,1.2652444321752063,850,196.0,air,single_crystal,980,2.0,760,24,0.444,196.9,107.83,0.0052,140.391
IN738,28.623324945806328,6.624687748276184,1.7086185723348097,7.633553399672227,15.730692058805133,0.3538724202985263,0.837215050010608,9.476429090769974,10.027221094703858,0.32441412940099196,0.04768295053978874,0.5542684092960328,17.431853390246772,0.6261667398387673,800,378.9,air,single_crystal,1100,8.0,780,1,0.276,34.9,61.91,0.0478,35.809
Rene88DT,56.10095043924998,3.7421597986668527,1.3086643757870982,7.999820361399319,1.344737646686684,4.682949044083073,4.524641116666178,1.0101100604327162,0.14289276812684257,2.1235219830577132,1.3771404119584707,6.678307199420988,6.500373229985117,2.463731564478974,750,334.6,vacuum,forged,1100,0.5,780,1,0.388,200.6,127.04,0.0233,38.973
IN738,54.2772015393869,5.190292500761318,9.828435551466946,3.098450374796861,1.8040107188601002,1.7241256368781206,4.301660696509764,3.33864947444914,3.2476354017259403,0.5350515886638361,7.099536517226033,1.3463653198554595,1.228109539022137,2.980475140397433,850,435.2,air,forged,1000,4.0,720,16,0.438,39.9,80.68,0.0048,23.913
IN939,55.900421139907905,2.9992023314467877,3.8777001764673544,1.1454643878033341,0.8521974022246023,10.689859710545473,2.8623587800892527,2.67367871490463,0.1825197539452232,3.468555110942188,4.066064775346538,4.119080007310001,6.179448548110323,0.9834491609563824,700,204.2,air,forged,1000,4.0,650,4,0.185,63.8,10.72,0.0255,140.721
CM247LC,36.69485894943178,10.425080562297989,18.417167247496874,0.9150356856932171,4.311723793718173,1.5094959810183404,0.3880055898007712,2.4662494834787814,0.9714978506096996,7.751210323705628,4.778453927572312,0.9725719401524181,0.05814804244986264,10.34050062257415,800,463.1,air,forged,1000,4.0,650,4,0.08,136.2,39.65,0.018,7.364
IN738,53.187578022526814,4.290499858080167,1.847898015296413,0.44312203243941456,1.2289594252725955,1.0149649665518934,2.721731304267103,5.231406925629941,1.4921004246639906,0.05916222841323693,3.5651081587862046,4.534808829680746,16.045097385398517,4.337562422992961,750,392.4,inert,cast,1120,4.0,780,16,0.253,123.8,69.8,0.0355,19.022
MarM247,34.380183222981906,4.540618616470984,14.016126154777414,9.39376829153851,2.0789465068798374,1.4435040246641668,1.6238666925770175,3.741751484130438,7.263451398718836,3.72884151612147,0.37418138669762957,6.8533963456395455,8.739688859251043,1.8216754995512168,700,245.9,air,forged,1040,0.5,760,1,0.122,247.4,16.41,0.0284,30.308
IN100,35.68299346517247,9.095604704857184,3.6335413854569945,5.733184975062936,10.474181789261241,3.337472969327291,1.8319359265043669,6.830125839533179,1.2116493598218478,2.397942440134348,9.788312665960005,6.283246331985691,2.521309213867683,1.1784989330547402,800,120.0,vacuum,cast,1120,1.0,700,1,0.189,153.5,86.09,0.0178,107.391
IN718,61.697016761672906,1.240794128401371,0.719085811376936,5.048909616549981,1.0782799864426393,2.247707797171969,1.809960872043342,14.93053266867331,1.8417288435986354,0.3094835901522846,0.34941765440365685,3.316889731583845,3.395827592721797,2.0143649452073085,800,187.9,inert,powder,1120,8.0,780,8,0.523,91.9,18.96,0.0517,179.295
IN738,47.63430187246297,4.275622337062332,0.9856715814637197,0.6671120635875032,0.8025943799318438,0.6480546752137339,5.724958977507833,1.3310919889472128,1.762105066104062,1.1600245260225865,19.265558355139643,11.733869429455273,1.5942668362635866,2.414767910837713,850,481.8,air,forged,1120,2.0,780,24,0.474,226.5,30.88,0.0244,17.758
Rene80,49.26219036373669,3.5598450659267358,0.10413730969815052,5.851228084819775,3.893944259996647,12.035987590633134,0.9443244611078224,8.571637202306182,8.255269889103923,0.7152361193068684,2.6733275171159385,0.9806943120495318,1.5458407530972507,1.6063370711013862,850,210.4,air,cast,980,8.0,740,2,0.346,88.4,134.2,0.0282,120.73
Rene80,25.6857572170684,0.7747779985675838,20.862963979251045,1.5036624684892947,8.500573823318902,2.374000935025314,0.8855412051968308,11.18966303244888,2.1185577958115944,6.167604638263626,4.792858621968859,3.6600069315299493,3.9273875687291904,7.556643784330526,850,218.6,vacuum,forged,1065,4.0,650,2,0.251,79.3,149.97,0.0508,55.185
Rene80,60.83768164787584,4.64220361504051,9.516819636041994,0.2504866701634924,0.6378726784603466,5.306423720164081,2.4195444616747315,2.1745564769050265,0.6198581088827508,2.9741849202145914,0.56934894945878,2.7245137507593458,6.06928975077909,1.2572156135793813,800,159.6,air,single_crystal,980,2.0,740,4,0.182,131.2,82.99,0.0053,184.27
IN738,49.499626753727014,8.715325087765894,2.536744733162691,6.913280482705295,0.19575318446211415,0.620819336237576,1.074513725757391,2.433554168349724,8.84810709318488,2.0121101761570372,5.0325307725598485,5.848628167993448,4.176743437011962,2.092262880925134,800,418.9,air,powder,1000,8.0,740,16,0.336,229.6,93.33,0.0234,41.058
CM247LC,45.98685858005221,1.9992820742572783,0.4180393291406291,23.54652279208826,0.6491399560289777,0.3583785369258064,10.059992603695306,1.7146049322943446,5.013885370254907,1.904034305959821,2.3702117659465083,1.4505429481539123,2.0049330611405876,2.523573744061446,800,195.8,air,forged,1040,6.0,760,1,0.317,181.5,119.82,0.0242,95.074
Rene88DT,40.8083629587065,0.17522767334913572,2.8641789402115845,3.5944855637203266,10.354885938790709,0.20645895039522896,3.490172256177795,7.870490210532334,1.1344305856763595,8.559467413957291,0.0787495424050046,5.40012602361659,11.078033823647566,4.384930118813591,800,218.7,vacuum,powder,1120,2.0,780,24,0.44,174.2,104.72,0.0297,67.253
Rene88DT,62.80238626480351,0.1754214337137831,9.654244325715853,2.4275020032323944,0.11241133203831458,4.471956766721113,2.511655673140547,0.5072602824312482,0.9212213069640892,0.2546709158174453,3.262476532881532,3.716828401867339,2.692092941269039,6.489871819403831,800,254.0,inert,powder,980,1.0,700,2,0.514,185.6,28.19,0.0064,73.392
IN718,49.301216952095245,5.47501603043521,2.4941456432927214,3.841514525357608,4.825320164160643,1.9866547769523832,11.473983005724742,0.6627973740343112,5.1296938602500095,0.020132146172310343,11.914141209553158,0.5499517703967468,0.45936634681749183,1.8660661947574226,900,262.2,inert,single_crystal,1100,6.0,760,16,0.214,170.0,62.34,0.0062,46.366
Rene80,56.702908129785435,1.041590290229475,3.799480021279363,2.5266058643834532,0.15017584189334085,1.6633590161372316,7.182084281489211,5.053855205593169,5.573371356904186,5.172597754465618,1.6086145515939205,0.4534101588765913,1.3737682674564065,7.698179259912615,750,252.8,air,cast,1120,6.0,650,16,0.153,193.6,80.73,0.025,59.871
IN738,40.642687285968684,0.6353842707328874,1.637056657048234,3.6391695485285576,0.3287480795011304,12.090692743257335,1.9130470234558092,10.263343567297094,6.386490608062263,5.930745071451506,3.930148697782078,4.150675216429538,4.279215744675309,4.172595485809596,900,291.6,air,single_crystal,980,6.0,700,1,0.251,60.3,54.6,0.002,47.99
Rene80,42.422991681864374,16.638736110191974,5.10091986333939,5.8072709995330465,7.97096858046991,0.9401248939561929,0.3387772979490832,2.5527114533192825,2.7934818474357206,6.840001940836565,2.270502272972476,3.2743807878839277,2.898364921491252,0.15076734875679096,700,422.1,air,forged,1100,4.0,780,24,0.269,56.7,27.24,0.0153,23.238
IN100,52.44252969435663,3.4658531438679754,3.4590299057973444,0.6889604991202584,0.5062180228170298,15.037925689384183,1.9223197746241483,0.991184702074843,0.7219155480627965,4.231081889343535,3.61170510233018,3.9627391063674646,0.35388390366708744,8.60465301818655,750,424.1,air,single_crystal,980,2.0,720,16,0.07,100.1,110.68,0.0121,28.628
Rene80,40.83889186147183,1.4005542706036407,2.311796292595813,1.8417987388880983,7.420751235498517,9.867381102852683,1.3471391715666297,7.430561968617291,5.666440131253462,9.949737544909327,1.050649219473524,3.204813523200593,1.1956516903132313,6.473833248755352,750,415.3,vacuum,forged,980,6.0,700,2,0.481,215.0,30.63,0.0294,22.66
IN718,44.779921472916314,1.797817449282858,4.777546168472666,8.799812518140772,4.335373885429497,8.852574982252644,1.4181505124514928,3.381982966883263,2.763115297967499,0.05404861177023621,3.754956820059337,4.998707796080812,4.135715764860428,6.150275753432174,800,122.5,air,single_crystal,1120,0.5,760,8,0.548,182.9,39.81,0.0007,214.226
